Order ID,Order Date,Region,Country,Customer Name,Product Category,Product Name,ASP,Quantity,Total Revenue
ORD-202304474,2024-10-02,EMEA,United Kingdom,Alpha Summit Group,Electronics,"4K Monitor 27""",362.42,3,1087.26
ORD-202303323,2024-10-02,EMEA,Germany,Next Apex Corp.,Office Supplies,Standing Desk,614.61,2,1229.22
ORD-202315921,2024-10-02,APAC,Australia,Alpha Alpha Corp.,Software,Team Collaboration Tool,183.93,1,183.93
ORD-202306067,2024-10-02,North America,United States,Gamma Elite Inc.,Electronics,Wireless Headset,162.35,4,649.4
ORD-202317993,2024-10-02,North America,United States,Next Gamma Solutions,Electronics,Enterprise Laptop X1,1283.8,3,3851.4
ORD-202322695,2024-10-02,APAC,Japan,Summit Beta Solutions,Office Supplies,Standing Desk,594.52,7,4161.64
ORD-202309103,2024-10-02,EMEA,Netherlands,Global Global Group,Electronics,Pro Smartphone 15,845.97,2,1691.94
ORD-202315639,2024-10-02,LATAM,Brazil,Summit Alpha Corp.,Software,Security Suite,1532.55,3,4597.65
ORD-202307783,2024-10-02,LATAM,Brazil,Global Apex Inc.,Software,Security Suite,1504.31,1,1504.31
ORD-202302747,2024-10-02,North America,United States,Alpha Apex Corp.,Electronics,Docking Station,216.55,5,1082.75
ORD-202312116,2024-10-02,EMEA,Netherlands,Gamma Beta Solutions,Electronics,Enterprise Laptop X1,1285.53,2,2571.06
ORD-202322684,2024-10-02,EMEA,United Kingdom,Beta Global Ltd.,Electronics,Pro Smartphone 15,925.12,2,1850.24
ORD-202305545,2024-10-02,APAC,India,Summit Alpha Corp.,Office Supplies,Ergonomic Chair,381.77,5,1908.85
ORD-202318019,2024-10-02,APAC,Australia,Apex Summit Systems,Electronics,Pro Smartphone 15,903.15,2,1806.3
ORD-202309240,2024-10-02,LATAM,Brazil,Elite Gamma Solutions,Office Supplies,Ergonomic Chair,363.74,1,363.74
ORD-202326780,2024-10-02,North America,Canada,Next Gamma Inc.,Electronics,"4K Monitor 27""",376.84,1,376.84
ORD-202304468,2024-10-02,North America,Canada,Prime Elite Solutions,Electronics,Enterprise Laptop X1,1238.13,3,3714.39
ORD-202302540,2024-10-02,North America,United States,Alpha Delta Ltd.,Office Supplies,Standing Desk,603.42,4,2413.68
ORD-202306167,2024-10-02,EMEA,Germany,Gamma Delta Ltd.,Electronics,"4K Monitor 27""",362.79,5,1813.95
ORD-202326955,2024-10-02,APAC,Australia,Delta Prime Inc.,Electronics,Pro Smartphone 15,918.17,17,15608.89
ORD-202305692,2024-10-02,APAC,Australia,Apex Delta Solutions,Electronics,Enterprise Laptop X1,1221.38,1,1221.38
ORD-202308551,2024-10-02,EMEA,United Kingdom,Apex Alpha Group,Software,Team Collaboration Tool,203.01,5,1015.05
ORD-202303369,2024-10-02,APAC,India,Elite Prime Ltd.,Electronics,Enterprise Laptop X1,1177.22,2,2354.44
ORD-202326172,2024-10-02,APAC,Japan,Global Summit Group,Electronics,Enterprise Laptop X1,1286.61,1,1286.61
ORD-202306874,2024-10-02,North America,United States,Global Global Group,Electronics,Pro Smartphone 15,915.89,10,9158.9
ORD-202322047,2024-10-02,North America,United States,Alpha Gamma Inc.,Electronics,Enterprise Laptop X1,1164.09,6,6984.54
ORD-202311736,2024-10-02,APAC,India,Summit Next Inc.,Office Supplies,Standing Desk,634.37,6,3806.22
ORD-202302131,2024-10-02,North America,Canada,Beta Next Corp.,Electronics,Enterprise Laptop X1,1137.15,2,2274.3
ORD-202314485,2024-10-02,APAC,Japan,Summit Alpha Solutions,Electronics,Enterprise Laptop X1,1280.49,10,12804.9
ORD-202308417,2024-10-02,North America,United States,Apex Global Solutions,Office Supplies,Meeting Whiteboard,333.57,7,2334.99
ORD-202301836,2024-10-02,North America,United States,Global Elite Group,Office Supplies,Ergonomic Chair,378.12,1,378.12
ORD-202326832,2024-10-02,APAC,Japan,Elite Gamma Solutions,Software,Team Collaboration Tool,220.51,5,1102.55
ORD-202321590,2024-10-02,North America,Canada,Beta Prime Corp.,Electronics,Enterprise Laptop X1,1195.24,2,2390.48
ORD-202302792,2024-10-02,EMEA,Netherlands,Prime Apex Solutions,Software,Team Collaboration Tool,190.99,3,572.97
ORD-202303699,2024-10-02,APAC,Singapore,Elite Global Systems,Software,Team Collaboration Tool,196.39,1,196.39
ORD-202323212,2024-10-02,North America,United States,Beta Gamma Ltd.,Electronics,Pro Smartphone 15,866.66,3,2599.98
ORD-202315663,2024-10-02,North America,United States,Summit Alpha Ltd.,Electronics,Wireless Headset,161.64,9,1454.76
ORD-202321207,2024-10-02,APAC,China,Beta Alpha Solutions,Office Supplies,Standing Desk,628.19,1,628.19
ORD-202325442,2024-10-02,LATAM,Mexico,Apex Elite Solutions,Electronics,Pro Smartphone 15,865.52,4,3462.08
ORD-202311447,2024-10-02,North America,Canada,Alpha Apex Corp.,Software,Team Collaboration Tool,206.19,2,412.38
ORD-202315695,2024-10-02,LATAM,Brazil,Global Beta Ltd.,Electronics,Pro Smartphone 15,969.82,1,969.82
ORD-202327555,2024-10-02,North America,United States,Alpha Elite Ltd.,Office Supplies,Standing Desk,607.57,2,1215.14
ORD-202326516,2024-10-02,APAC,Singapore,Next Beta Inc.,Office Supplies,Standing Desk,624.64,2,1249.28
ORD-202329491,2024-10-02,North America,United States,Gamma Gamma Corp.,Software,Security Suite,1518.88,7,10632.16
ORD-202329478,2024-10-02,APAC,Japan,Delta Global Inc.,Office Supplies,Standing Desk,543.49,3,1630.47
ORD-202307861,2024-10-02,EMEA,Netherlands,Alpha Summit Corp.,Electronics,Enterprise Laptop X1,1167.99,1,1167.99
ORD-202311916,2024-10-02,APAC,China,Beta Next Group,Software,Team Collaboration Tool,206.79,2,413.58
ORD-202318549,2024-10-03,North America,Canada,Summit Prime Ltd.,Software,Security Suite,1520.85,2,3041.7
ORD-202300403,2024-10-03,APAC,India,Elite Global Systems,Electronics,Wireless Headset,149.47,3,448.41
ORD-202304914,2024-10-03,North America,United States,Apex Beta Inc.,Electronics,Pro Smartphone 15,843.87,1,843.87
ORD-202311661,2024-10-03,EMEA,United Kingdom,Summit Elite Corp.,Software,Security Suite,1458.01,4,5832.04
ORD-202310031,2024-10-03,APAC,China,Alpha Gamma Solutions,Electronics,Enterprise Laptop X1,1162.34,3,3487.02
ORD-202323336,2024-10-03,North America,United States,Summit Global Corp.,Software,Team Collaboration Tool,212.18,1,212.18
ORD-202327548,2024-10-03,APAC,China,Global Prime Inc.,Electronics,Docking Station,193.42,2,386.84
ORD-202321626,2024-10-03,North America,United States,Prime Alpha Systems,Electronics,Enterprise Laptop X1,1269.91,1,1269.91
ORD-202320385,2024-10-03,LATAM,Mexico,Next Apex Group,Office Supplies,Ergonomic Chair,402.59,2,805.18
ORD-202300674,2024-10-03,EMEA,United Kingdom,Elite Delta Group,Electronics,Wireless Headset,145.26,4,581.04
ORD-202318425,2024-10-03,North America,Canada,Prime Alpha Group,Electronics,Pro Smartphone 15,886.11,12,10633.32
ORD-202314614,2024-10-03,LATAM,Mexico,Apex Elite Systems,Office Supplies,Standing Desk,591.99,1,591.99
ORD-202325371,2024-10-03,North America,United States,Summit Gamma Systems,Electronics,Docking Station,199.86,4,799.44
ORD-202319757,2024-10-03,North America,United States,Summit Global Group,Electronics,Pro Smartphone 15,903.85,2,1807.7
ORD-202302655,2024-10-03,APAC,India,Prime Elite Solutions,Office Supplies,Standing Desk,614.28,8,4914.24
ORD-202320350,2024-10-03,EMEA,Netherlands,Delta Next Inc.,Electronics,Wireless Headset,148.97,18,2681.46
ORD-202307895,2024-10-03,EMEA,France,Delta Elite Systems,Electronics,Wireless Headset,163.47,8,1307.76
ORD-202327083,2024-10-03,EMEA,France,Alpha Elite Ltd.,Electronics,Pro Smartphone 15,989.96,2,1979.92
ORD-202320418,2024-10-03,APAC,India,Next Alpha Corp.,Software,Team Collaboration Tool,196.28,2,392.56
ORD-202321057,2024-10-03,North America,Canada,Summit Apex Ltd.,Software,Team Collaboration Tool,187.01,6,1122.06
ORD-202328505,2024-10-03,APAC,India,Apex Elite Solutions,Electronics,Pro Smartphone 15,908.37,2,1816.74
ORD-202307496,2024-10-03,APAC,China,Summit Beta Solutions,Electronics,Enterprise Laptop X1,1182.75,2,2365.5
ORD-202306853,2024-10-03,North America,United States,Elite Elite Systems,Software,Team Collaboration Tool,174.14,4,696.56
ORD-202320344,2024-10-03,APAC,Australia,Next Delta Ltd.,Electronics,Enterprise Laptop X1,1252.95,9,11276.55
ORD-202326102,2024-10-03,EMEA,Germany,Prime Beta Systems,Software,Security Suite,1499.01,2,2998.02
ORD-202301804,2024-10-03,North America,Canada,Beta Elite Systems,Electronics,Pro Smartphone 15,1009.73,1,1009.73
ORD-202303346,2024-10-03,North America,United States,Apex Elite Systems,Office Supplies,Standing Desk,598.39,1,598.39
ORD-202320839,2024-10-03,North America,United States,Delta Prime Inc.,Office Supplies,Standing Desk,580.73,2,1161.46
ORD-202322917,2024-10-03,North America,Canada,Apex Global Inc.,Software,Team Collaboration Tool,191.97,4,767.88
ORD-202326804,2024-10-03,EMEA,France,Prime Delta Solutions,Electronics,"4K Monitor 27""",372.46,1,372.46
ORD-202324633,2024-10-03,North America,United States,Next Delta Inc.,Electronics,"4K Monitor 27""",350.78,5,1753.9
ORD-202309944,2024-10-03,North America,Canada,Gamma Delta Systems,Office Supplies,Ergonomic Chair,383.48,1,383.48
ORD-202313795,2024-10-03,EMEA,Netherlands,Next Alpha Corp.,Software,Security Suite,1502.34,4,6009.36
ORD-202305613,2024-10-03,EMEA,France,Alpha Summit Group,Software,Cloud License (Annual),4593.23,5,22966.15
ORD-202315587,2024-10-03,North America,Canada,Apex Global Solutions,Electronics,Pro Smartphone 15,871.2,10,8712.0
ORD-202324306,2024-10-03,EMEA,United Kingdom,Beta Summit Systems,Electronics,Pro Smartphone 15,879.35,2,1758.7
ORD-202315315,2024-10-03,APAC,China,Gamma Prime Solutions,Electronics,Enterprise Laptop X1,1204.67,7,8432.69
ORD-202301602,2024-10-03,EMEA,France,Gamma Beta Ltd.,Electronics,Pro Smartphone 15,981.78,2,1963.56
ORD-202317571,2024-10-03,North America,Canada,Beta Global Ltd.,Software,Team Collaboration Tool,186.57,1,186.57
ORD-202313182,2024-10-03,EMEA,Germany,Apex Global Solutions,Electronics,Enterprise Laptop X1,1205.15,1,1205.15
ORD-202305175,2024-10-03,LATAM,Brazil,Summit Summit Solutions,Electronics,"4K Monitor 27""",340.09,18,6121.62
ORD-202329243,2024-10-03,EMEA,France,Next Elite Inc.,Office Supplies,Standing Desk,594.47,1,594.47
ORD-202329512,2024-10-03,EMEA,Germany,Next Delta Solutions,Electronics,Enterprise Laptop X1,1308.7,13,17013.1
ORD-202318672,2024-10-03,North America,United States,Apex Summit Inc.,Software,Team Collaboration Tool,200.3,2,400.6
ORD-202312803,2024-10-03,North America,Canada,Next Beta Inc.,Office Supplies,Standing Desk,608.9,1,608.9
ORD-202314487,2024-10-03,EMEA,United Kingdom,Summit Beta Corp.,Electronics,Enterprise Laptop X1,1182.98,5,5914.9
ORD-202310524,2024-10-03,North America,Canada,Summit Global Group,Electronics,"4K Monitor 27""",348.44,3,1045.32
ORD-202309635,2024-10-03,EMEA,Germany,Apex Delta Solutions,Electronics,Pro Smartphone 15,876.43,6,5258.58
ORD-202321443,2024-10-03,North America,United States,Global Next Systems,Office Supplies,Standing Desk,638.47,3,1915.41
ORD-202309125,2024-10-03,APAC,India,Prime Next Solutions,Electronics,"4K Monitor 27""",370.16,1,370.16
ORD-202320642,2024-10-03,APAC,Japan,Global Beta Ltd.,Electronics,"4K Monitor 27""",355.59,2,711.18
ORD-202323930,2024-10-03,APAC,Singapore,Prime Prime Ltd.,Software,Cloud License (Annual),4907.66,16,78522.56
ORD-202312337,2024-10-03,North America,United States,Gamma Gamma Corp.,Electronics,Enterprise Laptop X1,1233.15,4,4932.6
ORD-202311641,2024-10-03,North America,Canada,Beta Alpha Solutions,Software,Team Collaboration Tool,210.0,5,1050.0
ORD-202320776,2024-10-03,EMEA,France,Delta Elite Systems,Software,Team Collaboration Tool,210.68,8,1685.44
ORD-202300753,2024-10-03,APAC,Australia,Beta Global Ltd.,Office Supplies,Ergonomic Chair,392.82,26,10213.32
ORD-202301875,2024-10-03,North America,Canada,Global Apex Group,Office Supplies,Standing Desk,594.83,7,4163.81
ORD-202324628,2024-10-03,North America,Canada,Beta Beta Group,Electronics,Enterprise Laptop X1,1166.34,2,2332.68
ORD-202314647,2024-10-03,EMEA,Netherlands,Apex Summit Systems,Software,Security Suite,1438.78,25,35969.5
ORD-202301480,2024-10-03,EMEA,Germany,Beta Elite Inc.,Electronics,"4K Monitor 27""",348.66,7,2440.62
ORD-202303654,2024-10-03,North America,United States,Prime Gamma Group,Electronics,Enterprise Laptop X1,1155.81,4,4623.24
ORD-202306110,2024-10-03,North America,Canada,Global Gamma Systems,Software,Team Collaboration Tool,201.58,2,403.16
ORD-202322559,2024-10-03,North America,United States,Summit Alpha Corp.,Electronics,"4K Monitor 27""",352.72,1,352.72
ORD-202327485,2024-10-03,APAC,Australia,Apex Elite Solutions,Office Supplies,Meeting Whiteboard,309.61,2,619.22
ORD-202322461,2024-10-03,APAC,Australia,Elite Summit Corp.,Electronics,Docking Station,209.57,4,838.28
ORD-202320718,2024-10-03,North America,United States,Beta Beta Solutions,Electronics,"4K Monitor 27""",354.54,20,7090.8
ORD-202322311,2024-10-03,EMEA,France,Next Gamma Solutions,Electronics,"4K Monitor 27""",320.75,1,320.75
ORD-202326260,2024-10-03,North America,Canada,Elite Gamma Solutions,Electronics,"4K Monitor 27""",340.63,2,681.26
ORD-202324055,2024-10-03,North America,Canada,Global Prime Inc.,Electronics,Enterprise Laptop X1,1169.85,3,3509.55
ORD-202323508,2024-10-03,LATAM,Brazil,Elite Delta Corp.,Office Supplies,Standing Desk,572.87,6,3437.22
ORD-202325190,2024-10-04,EMEA,United Kingdom,Global Prime Inc.,Electronics,Docking Station,186.26,1,186.26
ORD-202306816,2024-10-04,EMEA,Germany,Delta Gamma Group,Electronics,Enterprise Laptop X1,1214.34,1,1214.34
ORD-202315228,2024-10-04,North America,Canada,Global Apex Inc.,Electronics,"4K Monitor 27""",321.16,2,642.32
ORD-202305518,2024-10-04,North America,Canada,Elite Elite Ltd.,Office Supplies,Standing Desk,631.67,4,2526.68
ORD-202305420,2024-10-04,EMEA,Netherlands,Delta Gamma Group,Electronics,Pro Smartphone 15,854.87,2,1709.74
ORD-202319292,2024-10-04,EMEA,United Kingdom,Elite Gamma Systems,Software,Team Collaboration Tool,218.56,2,437.12
ORD-202300628,2024-10-04,APAC,Japan,Summit Delta Systems,Office Supplies,Standing Desk,615.97,4,2463.88
ORD-202314078,2024-10-04,EMEA,Netherlands,Prime Alpha Group,Electronics,Enterprise Laptop X1,1239.14,1,1239.14
ORD-202302164,2024-10-04,EMEA,Germany,Delta Prime Systems,Software,Security Suite,1533.73,3,4601.19
ORD-202310398,2024-10-04,North America,Canada,Global Elite Group,Office Supplies,Ergonomic Chair,401.01,4,1604.04
ORD-202307334,2024-10-04,LATAM,Mexico,Beta Delta Group,Electronics,Wireless Headset,154.55,3,463.65
ORD-202307394,2024-10-04,APAC,Japan,Next Summit Solutions,Electronics,Wireless Headset,145.9,2,291.8
ORD-202308141,2024-10-04,EMEA,United Kingdom,Apex Alpha Group,Electronics,Enterprise Laptop X1,1187.5,2,2375.0
ORD-202313758,2024-10-04,EMEA,Germany,Global Prime Inc.,Software,Cloud License (Annual),5210.86,3,15632.58
ORD-202314673,2024-10-04,APAC,Singapore,Beta Apex Systems,Electronics,Enterprise Laptop X1,1249.55,2,2499.1
ORD-202323466,2024-10-04,North America,Canada,Global Prime Ltd.,Electronics,Enterprise Laptop X1,1238.62,3,3715.86
ORD-202308583,2024-10-04,APAC,China,Delta Elite Ltd.,Software,Team Collaboration Tool,192.68,17,3275.56
ORD-202314968,2024-10-04,LATAM,Brazil,Gamma Delta Ltd.,Electronics,Pro Smartphone 15,914.32,3,2742.96
ORD-202311244,2024-10-04,EMEA,Germany,Next Apex Group,Electronics,"4K Monitor 27""",328.33,4,1313.32
ORD-202328943,2024-10-04,North America,Canada,Summit Delta Systems,Office Supplies,Standing Desk,577.45,2,1154.9
ORD-202326603,2024-10-04,APAC,China,Prime Next Solutions,Software,Team Collaboration Tool,198.73,5,993.65
ORD-202310165,2024-10-04,EMEA,France,Next Delta Solutions,Software,Team Collaboration Tool,188.22,2,376.44
ORD-202302006,2024-10-04,North America,Canada,Next Alpha Corp.,Office Supplies,Standing Desk,599.51,1,599.51
ORD-202319381,2024-10-04,North America,Canada,Global Elite Group,Electronics,Docking Station,210.23,4,840.92
ORD-202303490,2024-10-04,APAC,China,Summit Beta Group,Electronics,"4K Monitor 27""",356.56,2,713.12
ORD-202308857,2024-10-04,North America,Canada,Delta Next Inc.,Electronics,Pro Smartphone 15,901.49,5,4507.45
ORD-202304504,2024-10-04,APAC,Australia,Apex Beta Solutions,Electronics,Enterprise Laptop X1,1249.99,9,11249.91
ORD-202308365,2024-10-04,APAC,Singapore,Global Elite Group,Electronics,Wireless Headset,143.61,10,1436.1
ORD-202309279,2024-10-04,North America,United States,Apex Delta Inc.,Electronics,Enterprise Laptop X1,1164.49,7,8151.43
ORD-202324859,2024-10-04,EMEA,Germany,Beta Apex Solutions,Electronics,Wireless Headset,150.64,4,602.56
ORD-202318377,2024-10-04,EMEA,France,Global Beta Corp.,Software,Security Suite,1402.79,1,1402.79
ORD-202306454,2024-10-04,EMEA,Germany,Summit Elite Solutions,Electronics,Pro Smartphone 15,965.88,2,1931.76
ORD-202300640,2024-10-04,EMEA,Netherlands,Alpha Alpha Corp.,Electronics,"4K Monitor 27""",330.51,3,991.53
ORD-202315128,2024-10-04,North America,Canada,Beta Apex Solutions,Electronics,Wireless Headset,143.61,3,430.83
ORD-202322066,2024-10-04,EMEA,Germany,Elite Global Group,Electronics,Pro Smartphone 15,930.13,2,1860.26
ORD-202326350,2024-10-04,EMEA,France,Gamma Beta Group,Electronics,Enterprise Laptop X1,1185.24,4,4740.96
ORD-202314719,2024-10-04,LATAM,Brazil,Gamma Summit Ltd.,Electronics,Enterprise Laptop X1,1257.99,2,2515.98
ORD-202318984,2024-10-04,APAC,Japan,Next Apex Corp.,Electronics,"4K Monitor 27""",315.77,9,2841.93
ORD-202327540,2024-10-04,North America,Canada,Alpha Summit Corp.,Electronics,Wireless Headset,161.55,3,484.65
ORD-202302713,2024-10-04,North America,United States,Global Global Group,Electronics,"4K Monitor 27""",350.88,2,701.76
ORD-202315645,2024-10-04,North America,United States,Apex Elite Solutions,Electronics,Pro Smartphone 15,841.1,2,1682.2
ORD-202302786,2024-10-04,EMEA,France,Gamma Beta Group,Electronics,Pro Smartphone 15,933.52,3,2800.56
ORD-202324689,2024-10-04,North America,United States,Global Elite Ltd.,Office Supplies,Meeting Whiteboard,319.47,1,319.47
ORD-202304602,2024-10-04,APAC,China,Global Alpha Ltd.,Office Supplies,Meeting Whiteboard,289.11,2,578.22
ORD-202322440,2024-10-04,APAC,Singapore,Alpha Alpha Corp.,Software,Security Suite,1502.37,3,4507.11
ORD-202300405,2024-10-04,LATAM,Brazil,Next Beta Inc.,Electronics,Pro Smartphone 15,929.47,2,1858.94
ORD-202303562,2024-10-04,APAC,Singapore,Beta Summit Ltd.,Software,Cloud License (Annual),4699.45,31,145682.95
ORD-202303124,2024-10-04,North America,United States,Elite Delta Solutions,Electronics,"4K Monitor 27""",345.82,3,1037.46
ORD-202315652,2024-10-04,North America,Canada,Alpha Beta Group,Electronics,Pro Smartphone 15,878.75,4,3515.0
ORD-202306675,2024-10-04,APAC,Australia,Apex Summit Systems,Electronics,Enterprise Laptop X1,1164.26,9,10478.34
ORD-202325351,2024-10-05,North America,United States,Next Apex Group,Office Supplies,Ergonomic Chair,386.55,1,386.55
ORD-202313475,2024-10-05,North America,Canada,Summit Delta Systems,Electronics,Wireless Headset,152.95,18,2753.1
ORD-202315297,2024-10-05,LATAM,Brazil,Apex Delta Inc.,Software,Team Collaboration Tool,190.58,7,1334.06
ORD-202322000,2024-10-05,APAC,Japan,Elite Summit Corp.,Electronics,"4K Monitor 27""",347.72,1,347.72
ORD-202323570,2024-10-05,EMEA,Germany,Delta Gamma Group,Electronics,Pro Smartphone 15,935.48,3,2806.44
ORD-202323135,2024-10-05,EMEA,United Kingdom,Next Delta Ltd.,Software,Team Collaboration Tool,196.54,4,786.16
ORD-202307336,2024-10-05,North America,United States,Global Beta Ltd.,Electronics,Pro Smartphone 15,851.52,1,851.52
ORD-202317779,2024-10-05,EMEA,Netherlands,Beta Apex Solutions,Electronics,"4K Monitor 27""",376.58,2,753.16
ORD-202304638,2024-10-05,EMEA,United Kingdom,Beta Next Corp.,Office Supplies,Ergonomic Chair,395.6,2,791.2
ORD-202324367,2024-10-05,North America,Canada,Elite Delta Corp.,Electronics,Enterprise Laptop X1,1244.35,1,1244.35
ORD-202318643,2024-10-05,North America,Canada,Apex Global Inc.,Electronics,Wireless Headset,153.49,1,153.49
ORD-202308885,2024-10-05,North America,Canada,Apex Prime Corp.,Software,Cloud License (Annual),4739.85,9,42658.65
ORD-202329117,2024-10-05,EMEA,United Kingdom,Prime Elite Corp.,Office Supplies,Standing Desk,638.98,2,1277.96
ORD-202329611,2024-10-05,APAC,Australia,Alpha Beta Group,Electronics,Wireless Headset,147.06,2,294.12
ORD-202314908,2024-10-05,APAC,Japan,Gamma Global Solutions,Electronics,Wireless Headset,149.95,7,1049.65
ORD-202309251,2024-10-05,EMEA,Netherlands,Summit Prime Systems,Electronics,Enterprise Laptop X1,1089.31,8,8714.48
ORD-202310609,2024-10-05,North America,Canada,Apex Alpha Group,Office Supplies,Standing Desk,604.11,8,4832.88
ORD-202315751,2024-10-05,LATAM,Mexico,Summit Alpha Corp.,Electronics,"4K Monitor 27""",323.16,4,1292.64
ORD-202305294,2024-10-05,APAC,Japan,Apex Apex Ltd.,Electronics,Enterprise Laptop X1,1246.4,9,11217.6
ORD-202301082,2024-10-05,APAC,India,Beta Apex Systems,Electronics,Enterprise Laptop X1,1156.44,2,2312.88
ORD-202302669,2024-10-05,EMEA,Germany,Gamma Beta Solutions,Office Supplies,Standing Desk,606.04,3,1818.12
ORD-202328112,2024-10-05,North America,United States,Gamma Summit Ltd.,Electronics,Pro Smartphone 15,871.34,8,6970.72
ORD-202319044,2024-10-05,APAC,Singapore,Alpha Global Inc.,Electronics,Wireless Headset,157.19,1,157.19
ORD-202315776,2024-10-05,APAC,India,Next Delta Ltd.,Office Supplies,Ergonomic Chair,392.6,2,785.2
ORD-202319056,2024-10-05,EMEA,United Kingdom,Gamma Prime Systems,Software,Team Collaboration Tool,191.89,2,383.78
ORD-202317248,2024-10-05,EMEA,France,Summit Global Inc.,Office Supplies,Meeting Whiteboard,279.16,8,2233.28
ORD-202328052,2024-10-05,EMEA,Germany,Next Beta Group,Electronics,Wireless Headset,146.4,1,146.4
ORD-202323456,2024-10-05,North America,United States,Delta Prime Inc.,Electronics,Pro Smartphone 15,890.61,2,1781.22
ORD-202300375,2024-10-05,APAC,India,Beta Next Ltd.,Electronics,Enterprise Laptop X1,1216.32,1,1216.32
ORD-202322036,2024-10-05,North America,United States,Beta Beta Group,Office Supplies,Standing Desk,579.48,2,1158.96
ORD-202317224,2024-10-05,North America,United States,Summit Beta Solutions,Office Supplies,Ergonomic Chair,406.99,4,1627.96
ORD-202309706,2024-10-05,North America,United States,Summit Global Group,Electronics,Enterprise Laptop X1,1160.23,5,5801.15
ORD-202319915,2024-10-05,North America,Canada,Next Prime Group,Electronics,Enterprise Laptop X1,1169.61,1,1169.61
ORD-202301669,2024-10-05,North America,United States,Summit Prime Systems,Electronics,Enterprise Laptop X1,1137.32,1,1137.32
ORD-202308105,2024-10-05,North America,Canada,Delta Global Systems,Office Supplies,Meeting Whiteboard,309.92,1,309.92
ORD-202304254,2024-10-05,North America,Canada,Gamma Alpha Inc.,Electronics,Wireless Headset,150.04,1,150.04
ORD-202314286,2024-10-05,EMEA,United Kingdom,Apex Alpha Ltd.,Office Supplies,Ergonomic Chair,368.96,4,1475.84
ORD-202320176,2024-10-05,North America,Canada,Global Prime Inc.,Electronics,Enterprise Laptop X1,1145.06,1,1145.06
ORD-202301998,2024-10-05,EMEA,Germany,Next Next Group,Electronics,Enterprise Laptop X1,1175.98,1,1175.98
ORD-202300627,2024-10-05,North America,United States,Alpha Gamma Inc.,Electronics,Wireless Headset,148.55,2,297.1
ORD-202325178,2024-10-05,EMEA,United Kingdom,Alpha Alpha Solutions,Software,Cloud License (Annual),5085.74,1,5085.74
ORD-202313065,2024-10-05,North America,Canada,Prime Delta Solutions,Electronics,"4K Monitor 27""",341.73,4,1366.92
ORD-202322443,2024-10-05,EMEA,United Kingdom,Next Global Ltd.,Electronics,Pro Smartphone 15,934.62,3,2803.86
ORD-202311588,2024-10-06,EMEA,Germany,Beta Apex Solutions,Electronics,Enterprise Laptop X1,1267.12,2,2534.24
ORD-202311066,2024-10-06,EMEA,France,Global Next Solutions,Electronics,Enterprise Laptop X1,1214.92,9,10934.28
ORD-202313510,2024-10-06,APAC,Singapore,Summit Elite Solutions,Electronics,Docking Station,204.97,12,2459.64
ORD-202324933,2024-10-06,North America,United States,Apex Delta Inc.,Electronics,Pro Smartphone 15,881.84,4,3527.36
ORD-202307270,2024-10-06,APAC,Japan,Delta Apex Group,Electronics,"4K Monitor 27""",341.69,8,2733.52
ORD-202327718,2024-10-06,North America,Canada,Next Delta Ltd.,Electronics,Enterprise Laptop X1,1179.98,1,1179.98
ORD-202315002,2024-10-06,EMEA,Netherlands,Summit Alpha Ltd.,Office Supplies,Standing Desk,549.57,1,549.57
ORD-202319516,2024-10-06,North America,United States,Beta Next Group,Office Supplies,Ergonomic Chair,417.8,4,1671.2
ORD-202314627,2024-10-06,EMEA,United Kingdom,Alpha Summit Group,Electronics,Pro Smartphone 15,860.48,2,1720.96
ORD-202302296,2024-10-06,EMEA,Germany,Summit Prime Systems,Electronics,Enterprise Laptop X1,1193.58,3,3580.74
ORD-202319740,2024-10-06,LATAM,Brazil,Alpha Beta Systems,Electronics,"4K Monitor 27""",358.98,2,717.96
ORD-202328441,2024-10-06,APAC,Japan,Elite Alpha Inc.,Software,Cloud License (Annual),5185.69,2,10371.38
ORD-202307147,2024-10-06,APAC,India,Delta Prime Systems,Office Supplies,Standing Desk,640.15,1,640.15
ORD-202320856,2024-10-06,APAC,Australia,Beta Next Ltd.,Electronics,"4K Monitor 27""",354.6,14,4964.4
ORD-202319207,2024-10-06,North America,United States,Alpha Gamma Inc.,Software,Team Collaboration Tool,201.58,1,201.58
ORD-202306389,2024-10-06,APAC,India,Delta Global Group,Electronics,Pro Smartphone 15,917.87,3,2753.61
ORD-202301950,2024-10-06,EMEA,Netherlands,Prime Summit Corp.,Electronics,"4K Monitor 27""",358.01,2,716.02
ORD-202302537,2024-10-06,North America,Canada,Next Delta Ltd.,Office Supplies,Standing Desk,635.24,3,1905.72
ORD-202328468,2024-10-06,EMEA,Germany,Summit Global Systems,Software,Team Collaboration Tool,197.96,1,197.96
ORD-202316341,2024-10-06,North America,United States,Apex Next Inc.,Electronics,Enterprise Laptop X1,1144.03,1,1144.03
ORD-202310285,2024-10-06,EMEA,Germany,Next Global Solutions,Electronics,Enterprise Laptop X1,1222.75,2,2445.5
ORD-202308301,2024-10-06,North America,Canada,Apex Alpha Solutions,Office Supplies,Meeting Whiteboard,277.03,8,2216.24
ORD-202320371,2024-10-06,North America,Canada,Alpha Prime Solutions,Electronics,Enterprise Laptop X1,1277.06,5,6385.3
ORD-202304014,2024-10-06,EMEA,Germany,Apex Summit Inc.,Electronics,Pro Smartphone 15,871.85,4,3487.4
